text,label
"  Você quis foi me matar do coração, com um melhor amigo desses precisa de inimigo?",0
Essa cólica vai me matar,0
o marcelo eh mt chato vou me matar,0
meu namorado da academia veio todo de preto aí quer me matar né ,0
 Ehhh e pra melhorar vou no médico hoje e preciso da minha identidade  minha mãe vai me matar ? Sim ou claro,0
"Se(eu me matar)
Escreva(foi cedo)
Senão(eu viver)
Escreva(Morre Praga)",0
que me matar é me chamar de querida,0
nossa vsf meu pai arrumando namorado pra mim eu vo me matar,0
Minha mãe vai me matar quando ver o quanto eu já gastei,0
"Pensei que a panela de pressão ia explodir e me matar, agora vou ficar igual uma idiota limpando a sujeira que eu fiz. Um ótimo dia pra mim ",0
os adm da camilla não se posicionaram nem quando os aliados dela estavam no paredão agora eu vou me matar pra salvar??? sou  mas vocês que se matem aí,0
 Quer me matar?,0
Vi um spoiler de boku no hero agora quero me matar,0
indo me matar ,1
Gente eu to ouvindo tu tu tu na minha cabeca isso e um sinal que tem um demonio vindo me matar eu vou chorar,0
to a cinco passos de me matar,1
 juro essas crianças vão me matar,0
minhas amigas vao me matar mas vou fazer memso assim,0
ai essa minha sindrome de amanda bynes ainda vai me matar,0
eu vou me matar pqp,1
"Eu não aguento mais os professores falando q começou o segundo bimestre, isso é oq ? Uma forma de me matar ??",0
 Por isso que eu sou sua amiga cara!!! Quer me matar é ficar puto comigo e não dizer pq ,0
como saber se meu gato quer me matar?  ele te encoraja a sair de casa sem mascra ,0
eu juro que a billie vai me matar do coração,0
a malina ta namorando eu vou me matar,0
"Acabei de escrever que a criança judaica só queria passar o natal com sua família. 

Eu quero me matar sério não sirvo pra isso",0
"     Ele pelo visto fez muita confusão. Adoro quando eles são fofos com a gente da clínica, pq já perdi as contas de quantos gatos já tentaram me matar",0
ELE EH TAO LINDO VO ME MATAR ,0
"LOUISE Maria José, mulher vc quer me matar. Poxa vida amiga não tava preparada. ",0
nao gente eu nao vou me matar calma,0
"Minha mãe vai me matar se ela souber que acordou 5h da manhã pra fazer um cuscuz pra ele levar pro trabalho, eu levei e não comi tá voltando pra casa do mesmo jeito ",0
  vou me matar,1
" é igual ao da vida real, o da série já deveria estar morto faz mt tempo",0
queria me matar,1
caralho cara o gabriel vai me matar do coração ainda pqp,0
" Tu quer me matar mulherrrr
Vem clipe",0
Gustavo Mioto vai me matar.,0
Minha mãe q me matar de fomeeeee,0
" passei a nmr dela pra um macho e ele ta lá enchendo o saco dela no wpp, mandou um tanto de áudio aq falando que vai me matar kkkkkkkkkkkkkkkkkkkkkk",0
"ideação suicida e pensamentos de morte não são responsabilidade de NINGUÉM, é um sintoma de uma doença (depressão, ansiedade, etc) que precisa de ajuda médica
não deixe ninguém te manipular com eu vou me matar por sua causa, ninguém causa a dor desse pensamento",0
 ju elas querem me matar desse jeito nao é possivel,0
Só um vídeo do Maicon e do Kotaka pra me alegrar enquanto eu almoço meu frango grelhado que eu queimei a panela inteira pra fazer e mainha vai me matar e de bônus perdendo a aula de química pq fui LERDA e achei que tava adiantada no horário MDS QUE ÓDIO,0
"Um apóstolo que sugeriu me matar ao invés de levar as pessoas pro mal caminho (dizer que elas podem ser LGBT e tá tudo bem), acaba de me ligar e convidar pra um bate papo com ele numa rádio da cidade! Topei pq eu to com pouco problema pra resolver.",0
"mamãe tentou me matar hj,e é isso",0
 nkkkkkkkkkkkkkkkkk slk vai q vc quer me matar,0
e eu que acabei de quebrar um copo e dois pratos de uma vez e minha mãe vai me matar,0
minha mãe falando pra fazer miojo dois dias seguidos ela quer me matar sim ou claro?,0
"Não faz isso comigo dona  quais temporadas? A 7 temporada também vai ficar disponível? Quer me matar de ansiedade, não vou conseguir esperar até sábado.  ",0
Tentaram me matar nas esqueceram que eu já tô morto,1
"se eu fizer isso pode me bater, ele acumulando , jhonne vai me matar na porrada e nem é meme KKKKKK BLOCK ",0
"  Comprei um tipo esse pra minha sobrinha no shopee.
Ela tá a duas semanas andando cm o microfone pra cima e pra baixo e minha irmã quer me matar.
Enfim,ótimo investimento!kkkkkk",0
meu deus do céu que odio quero me matar pq meu pai inventou de baixar telegram caralho n tenho paz nessa buceta nunca na minha vida,0
" simmm, e eu achei normal os surtos de raiva dele, tipo toda a pressão pra cima dele e ainda com gente cobrando ele. Slc se eu fico sabendo que o Voldemort quer me matar e q eu sou uma das horcrux eu estaria batendo com a minha cabeça na parede",0
minha mulhe quer me matar eu tenh ctza,0
"Que ódio posso nem ignorar meu pai q o infeliz é fofo, agr eu quero me matar por ser tão ingrata",0
Todo dia aquela pergunta  e se eu trancasse a faculdade? Ai eu lembro que meus pais iriam me matar,0
" vai me matar?
 ",0
eu poderia cair no soco com boninho por ele ter inventado essa merda de bbb com mais tempo que o normal vc quer me matar de odio????,0
 nossa vou me matar,1
essa menina quer me matar ,0
maneiras de me matar google pesquisar,1
 meu deus KAKAKAKAKAKAKA isso me lembrou o dia q a menina veio falar putaria cmg e falando que tava apaixonada em outra menina e q n sei oq e pediu pra eu ensinar ela a chupar bct????? e do nada um áudio do pai dela surtando falando q ia me matar ,0
essa mulher vai me matar do coração,0
"Ô tempo, colabore aí, a ansiedade pra ver o rostinho do meu bayby vai me matar. ",0
Eu tô com uma vontade de me matar que delícia,1
 E vai me matar junto ,0
G Qualquer coisa pode me matar amigo mas tenho que contar... e  seu filho o  foi beijado pela  ...Se eles não estão namorando eu não sei oque é isso,0
ninguém pode me matar... porque eu já morri aqui : ,1
 Vou fazer um curso apenas lendo suas postagens kkkkkk e depois vou me candidatar a vereador kkkkk ops aqui no RJ não dá vão me matar antes aqui e foda kkkkkk,0
Minhas cólicas vem pra me matar ,0
 muier você quer me matar ?,0
eu vou aproveitar e vou me matar,1
 MAINHAAAAAA VC QUER ME MATAR DO CORAÇÃO,0
SOS MINHA NAMORADA DISSE QUE VAI ME MATAR PQ EU NAO DOU UM FILHO PRA ELA 190,0
"Eu sou os dois, quero me matar ",1
"Essa noite sonhei que os traficantes da minha cidade estavam me perseguindo, pra me matar ... Foi tipo filme de ação e até a hora que eu acordei tava viva ainda",0
começo o meu dia entrando no twitter e dou de cara com ELA tentando me matar.,0
Eu tô doida pra fazer tatuagem e meu pai tá doido pra me matar se eu fizer ,0
nao eh possível q vou ter q comer fermento por 5 dias. a faculdade quer literalmente me matar eh isso?,0
"engraçado que pra ganhar 1kg eu preciso me matar, mas sentei perdi 3",0
vou me matar o biden ta pedindo ,0
"oi gnt,vou me matar.",1
tao inútil q nem p me matar eu sirvo,1
 Eu troco a minha letra a cada mês então fica meio confuso mas atualmente com letra minúscula mesmo minha mãe querendo me matar,0
 vou me matar thiagu,1
" Eu não sabia mais o que fazer. Então, agora, aqui estou, meu orgulho jogado pela privada, esperando que eu possa ficar no refúgio de solteiro do novo namorado da minha exnamorada, e quero me matar.

KKKKKKKKKKKKKKKKKKK",0
sério a Beatriz vai me matar mano akkakakakakakkakakakkakakakakkakaka,0
Carol vai me matar sufocada com esse perfume,0
nossa imagina ter que lidar com um neoliberal todo dia meu deus kkkk eu reclamando da vida e ele soltando discurso de coach eu ia me matar ,0
vou me matar,1
"vou começar a ficar meio off aqui pq vou me matar de estudar pra concurso público fml, a uniter precisa de emprego também",0
" PARA 
DE
ME
MATAR 
EU TO MORRENDO",0
a julhia vai me matar gente kkkkkkkkk,0
"as vezes tenho uma vontade absurda de me matar de uma vez pra ver se ela pelo menos começa a tratar as outras pessoas direito, nem que morra de remorso depois eu tô pouco me fudendo",0
"sonhei q eu tentava me matar e q minha mãe estava internada, obrigada sonho, vc me tranquiliza tanto",0
 NAOO E CREDO BUBU TÁ DOIDINHOO É?!? vai me matar de boiolice sua avisa ,0
   Você sabe a minha realidade pra saber se não vai me matar? Lixo humano,0
Me matar  me fazer sair com o cabelo molhado,0
"Eu odeio quando o livro da todas as dicas pra MC sobre quem o vilão é, todo mundo sabe e a bicha fica  nossa, quem será que tá tentando me matar?  não sabe como bicha ??",0
  nossa amizade nunca mais foi a mesma depois que você tentou me matar  rita lee,0
o jinie quer me matar de sdds,0
"Champions league, libertadores e BBB. Se isso não é um dia bom, pode me matar. Me levem embora.",0
"Hoje eu fiquei por aqui mais que o normal, bora estudar é kié. Beijos pra minha tl que hj só faltou me matar de tanto que me fez rir.",0
A LARA ME ACHOU NO TIK TOK VOU ME MATAR,0
 o cara mandou eu me matar,0
Essas mina nao se coloca no lugar de ficante cara vão me juntar pra me matar kkkkkkkkkk,0
" QUER ME MATAR DO CORAÇÃO? 
EU JA TAVA SURTANDO Q EU TINHA CHEAGDO CEDO NO TWEET DO LOU",0
primeiro dia de invitational os cara já mete faze x liquid quer me matar do coração caraio,0
"Comecei greys dnv, e minha irmã quer me matar kakakak já é a 6 vez ",0
" Na época meu primo havia sido arrancado do armário e estava depre por causa disso, no mesmo mês havia lançado a 1 temp de 13 reasons why. Minha mãe juntou esses acontecimentos e deduziu que eu queria me matar (?), viajou de RO pro PR só pra eu me assumir de forma suave kkk",0
meu pai tá querendo me matar hoje ,0
"Que vontade de me matar pqp

E quem colocou valor foi o estado, com o curso forçado, não a gente ",0
"essa dor de ouvido vai me matar, pero amor de deus",0
"  hahahaa eu tenho uma hernia na lombar desde 2012, de tempos em tempos ela tenta me matar",0
vão me matar,0
 pqp muie vc quer me matar,0
billie eilish vc quer me matar?????,0
"se me mandam uma proposta dessa eu vou na hora!
Se o Sheik me der 5 ou 10 mil por dia: TOP!
Se o Sheik me matar: TOP! ",0
 nossa um dia essa mulher vai me matar,0
"pare de dizer que não me ama que não vai voltar
que eu não sou e nem serei mais dono do seu coração 
que não tá nem aí pra mim 
com quem fico o que eu faço que eu posso até me matar 
não vem agora me dizer que todo amor e flores plantamos já morreram no nosso jardim por isso eu..",0
pensando seriamente em me matar,1
O Niall ainda vai me matar algum dia serio ,0
meu pai quer que eu já volte pra academia não sei não esse homem parece estar querendo me matar,0
"o questionamento é oq será q vai me matar hj, a cólica ou a dor de dente??????????",0
oq rolou na lista de espera da uff meu deus vou me matar,0
" Flavio tem que mostrar que ele não estar morto. essa é a sua chance. há, ele é tão quanto ao pai, nas retoricas.
o circo vai bommm.",0
"billie pra que isso cara, precisava me matar nao",0
"quando as meninas do xenomafia souber, elas vão me matar",0
realmente vou me matar num futuro proximo ,1
" Manoooo eu tenho uma avaliação final pra fazer, só q fui fazer essa atividade e tirei nota baixa tô ferrada. 
Tô com medo, meus país vão me matar tenho até amanhã pra fazer essa merda e tem um monte gente reclamando do brainly.",0
ai que ódio eu vou me matar deus me leva eu cansei dessa vida patética na terra,1
GENINHOS VÃO ME MATAR DE ANSIEDADE,0
 eu vou me matar to avisando,1
"  ai que ódio quando eu elogio suas coisas vc ignora minha existência mas quando critico vc vê eu vou me matar, era meme ivina esses desenhos são maravilhosos pfvr não deixa seus fãs me atacarem  ",0
já apareceu aaron pai de menina umas três vezes hoje na minha timeline vcs tão querendo me matAR,0
meu presente de aniversário é meu pai me matar de fome esperando ele p almoçar,0
o sal vai me matar,0
 depois só falta me matar na dm!!,0
estou com saudades dela mas certeza que se eu falasse com ela ×ela× e ela iam me matar,0
"crl eu nunca vi um cara falar tanta merda quanto esse maluco do coach quantico, parei na metade se não vou me matar",0
"minha mãe vai me matar, que ódio",0
"Se quando ela viesse estaquia ele , ele desse uma madeirada nela , não ia tomar uma facada, mané resolver na cnvs com a mina com um faca tentando me matar slc kkkkkkkkkkk ",0
minha vó ta fritando peixe vou me matar que fedo,0
 ai amiga ce acabou de me MATAR,0
BEATRIZ TU AINDA VAI ME MATAR OLHA WUE COISA LINDA MDS EU TÔ CHORANDO ,0
Se brinca de escorrega por que pode me matar??? ,0
vou me matar ,1
"14 dias pra fazer 8 provas com 26 questões cada uma

q ódio da organização da escola, eu to tentando o meu máximo mas tb não vou me matar de estudar até pq eu tenho coisas pra fazer, não vivo só pra estudar não",0
kagiura aoaixonado pelo hirano mas ele não sabe bem como o amor funciona e ele vai descobrindo isso conforme os sentimentos dele crescem e eu to triste quero me matar nunca vou viver isso,0
"a existência está superestimada de qualquer maneira
50 anos depois, eles não se lembrarão de você estar morto",0
" Vcs vão me matar de ansiedade, atualiza esse ordenamento logo",0
camila tirou o dia pra me matar,0
"boa tarde povo 
estou sumida por motivos de a faculdade quer me matar",0
A billie só vai lançar o álbum dia 30 de julho e até lá minha ansiedade vai me matar  ,0
pra minha melhor amiga me matar  ,0
 amg odeio esta missão vou me matar,0
Minha mãe vai me matar quem amou,0
minha insegurança e meu orgulho vão me matar,0
deixei minha capinha de molho no negocio por 12h e continua amarela vou me matar ,0
"eu sinto sua falta mas você está 100000 vezes melhor sem mim, e isso tira o peso na consciência de ter te deixado ir embora

md",0
"   Né foda? Agora eu tenho que me matar por quem nunca moveu um dedo pela minha torcida, evitava postar coisa do Gil quando ele tava queimado, nem comentava ou respondia os posts oficiais? É bonito demais isso, me poupe",0
"Manoooo vou me matar de tanto farmar dima, mas eu pego aquele punho VTmnc, skin linda da porra (eu só quero aqle punho )",0
"floki pulou o muro, esse cachorro vai me matar um dia",0
A JULIA ESCUTANDO MEU AUDIO COM O MIC DA AULA ABERTO EU VOY ME MATAR,0
Shawn e Camila tiraram a semana pra me matar,0
Essa menina uma hora vai me matar do coração,0
" A INTENÇÃO ERA ME MATAR? PQ SE ERA, CONSEGUIU! ",0
 Mas a minha mãe vai me matar,0
" O hino da esquerda Ibis

Meu caminho é de pedra, como posso sonhar
Sonho feito de brisa, vento vem terminar
Vou fechar o meu pranto, vou querer me matar",0
"eu tô sozinha em casa e eu tava no BANHO q o carteiro chegou 

quis me matar por um momento",0
O dia que o fiori me matar 1 vez no mid eu desinstalo o jogo ,0
minha mãe vai me matar kkkkkk,0
 quando tu me matar bota essa no enterro!,0
" mas aí que é bom, vc paga por um ano depois não precisa mais pq todo mundo já vai estar morto mesmo",0
"Me arrancaram um diu com tudo, e deixaram entalado no colo, tive que tirar cirurgicamente. Nem um desculpe o mau jeito me foi dito...

Me receitaram hormonios que podiam me matar, só porque sim, 3x mesmo eu dizendo que eu não podia tomar.",0
Cansado de viver nesse lugar imundo ,1
"eu pedi pra deus um presentinho e olha qm ta segurando minha mão, depressão, ansiedade, distúrbios mentais, tristeza, tesão, atividade acumulada, vontade de me matar, cansado,dor,traumas, insônia,baixa autoestima,entre outros",1
"  Tu q vai me matar, assassina ",0
"É hj q minha sinceridade vai me matar, to ate vendo",0
A curiosidade de querer saber das coisas ainda vai me matar de ânsia ou fomentar inseguranças dlque também me matam ,0
"As coisas só aparece pra me destruir, vontade de me matar ",1
A mãe vai me matar,0
"que inferno, ela trancou o perfil 
acabou de me matar. quero saber das fofoca",0
esses sonhos um dia ainda vao me matar ,0
 me ressucitava só pra me matar,0
"Todo dia mandam os emails na parte da manhã, hoje que chegou o dia tão esperado da resposta, nada ainda. Querem me matar de ansiedade mesmo.",0
ACARALJO MINHA MAE VAI ME MATAR,0
 Vou me matar,1
 Eu vim antes q vc viesse p sp só pra me matar KKKKKKKKKK,0
"Sou a cara de meu pai, vou morrer sozinho com meu rancor, igual a ele",0
vou me matar ,1
"   toda vez q eu dava uma gargalhada. E dizia q ia me matar. Ele entrou no metrô q já tinha saído. Eu moderei nas minhas gargalhadas em público só por conta disso. Eu olhei rápido pra esse senhor em um momento e ele tava com muita raiva e agitado, mas não desconfiei q fosse comigo",0
billie vai me matar de ansiedade,0
 Nem pensar... prefiro me matar de malhar na academia que entrar na faca,0
hoje a rosalinda quer me matar com a beleza dela,0
to fazendo cafe cremoso se der errado minha mae vai me matar,0
"Pensei em me matar
Mas lembrei que no inferno não tem cerveja e desisti kkkk",0
Bia vai me matar se eu não fizer essas figurinha hoje,0
eu vou me matar todos os caras que sou fã flertando na minha frente,0
"     toda vez q eu dava uma gargalhada. E dizia q ia me matar. Ele entrou no metrô q já tinha saído. Eu moderei nas minhas gargalhadas em público só por conta disso. Eu olhei rápido pra esse senhor em um momento e ele tava com muita raiva e agitado, mas não desconfiei q fosse comigo",0
 e vc ter dado risada ao invés de querer me matar foi o melhor,0
"eu fazendo piada durante a aula de espanhol e minha amiga querendo me matar 
sou muito madura mesmo",0
 ele com arminha pronto pra me matar ,0
 garota pelo amor de deus vc quer me matar ,0
"vao tentar derrubar, que é pra me ver crescer; e as vezes me matar que é pra eu renascer; como uma supernova que atravessa o ar; eu sou a maré viva, se entrar vai se afogar   ",0
toda vez q eu lembro q n mergulhei nesse lugar pra n estragar minha chapinha durante a viagem eu tenho vontade d me matar ,0
Mano eu quero me matar eu sou muito burra eu vou morrer,1
"eu vou ter q esperar até 20:30 pra poder ouvir esse álbum novo da Duda Beat, minha ansiedade vai me matar até lá",0
essa cólica vai me matar,0
"Assim consegui 4 cachorros, e minha vó querendo me matar ",0
A carência vai me matar um dia ,0
acho que vou cometer suicidio falta isso aqui ,1
eu odeio cólica vou me matar,0
Final de período pq queres me matar?????????????? ,0
O  é tão BURRO jogando Zelda que dá vontade de me matar,0
45 questões???? quer me matar professora??,0
  SAMUEL VOU ME MATAR SE ELA COLOCAR ESSA BOMBA NO ÁLBUM,0
minha garganta parece que quer me matar,0
"povo é bom pra pedir dinheiro emprestado pra pagar é a briga e se tu vai cobrar ainda fica puto, tenho dois filhos que se eu deixo sem comer falta me matar",0
de novo eu sonhando com perseguição meu deeeee não aguento mais o povo querendo me matar,0
Falei pra minha mãe que quando comecar a trabalhar vou querer um iphone e ela já quer me matar,0
essa professora quer me matar,0
O veii eu derrubei um copo de suco de MARACUJÁ  na cadeira e no tapete.Qual a chance de minha mãe me matar?,0
eu fui levantar do sofa meu deus minhas vostas vao me matar,0
  se eu me matar a culpa vai ser sua beatriz,0
" depende, até umas semanas atrás, eu não conseguia dormir com os meus funkos na estante, tinha que guardar, mas não porque eu achava que eles iriam me matar, mas porque é como um incômodo, sabe? seria a mesma coisa se tivesse um manequim no meu quarto, por exemplo",0
Eu vou cometer suicídio!!!!!,1
"Vou comer a vasilha de salpicão todinha kkkkk,minha mãe vai me matar",0
  Ah não vocês querem me matar,0
minha  mãe  me   deu  spoiler  de sombra e ossos     eu    vou   me   matar,0
eu vou me matar,1
Se alguém quiser me matar saiba que já estou morta... DE CANSADA,0
" seu namo vai me matar kkkjjk, isso sim",0
"A Hallana ainda vai me matar de rir qualquer dia desses, e tenho dito.
Porra! ",0
"SIM, AMIGOS BRASILEIROS, NÓS GANHAMOS!!!

A Billie ainda vai me matar do coração um dia ",0
tô fudida pqp minha mãe vai me matar hj,0
"eu não quero mais viver meu deus
eu não aguento mais",1
 Vao me matar derrubar minha conta,0
minha dentista deve tá com vontade de me matar pq já remarquei a extração do meu dente 3 x,0
só faço merda vou me matar,1
Ai meu vô que me matar do coração outro susto desse e acho que guento mais não,0
elas estao juntas no dormitório eu quero me matar.,0
"eu ontem: vou me matar sem zueira 

eu hj: krlh que vida incrível mó paz ",0
muito boa essa sinto vontade de me matar toda vez,1
"não consigo me concentrar em nada, pois só penso em transar cm minha namorada que vai me matar quando ver esse tweet, mas nem ligo",0
a billie quer me matar do coração,0
sonhei que tava em guerra com os ballas no gta eles me perseguindo pra me matar foi loco esse dia ,0
" NAO SEI COMO RESPIRAAA, ELA VAI ME MATAR UM DIA PQP 

happier than everbillie",0
o que essa gostosa ta fazendo com vc donghyuk eu vou me matar ,0
"a lys ainda vai me matar do coração, cheguei a passar mal  q coisa bem seria essa branquela",0
essa billie eilish vai me matar um dia,0
"  Amg, você quer me Matar?",0
alexa toca vou morrer sozinho by jao ,0
BILLIE VOCE VAI ME MATAR,0
ODEIO quando eu perco o botão de tweets recentes e tenho q subir um caralho de coisa vou me matar.,0
sinto que o Arthur tem vontade de me matar cada vez que abro a boca pra falar de algum mlk,0
meu deus esse torcicolo vai me matar de tanta dor,0
"Ain minha nutri vai me matar
A nutri: ",0
Minha mãe falava meia duzia e eu levava doze ovos pra casa faltava me matar heusheus ,0
 Antes nego queria me matar e tudo kkkkkkkkkkkk,0
"petição pro  nao me matar:

 gio",0
 quer me matar é .,0
fodase vou me matar,1
Letícia quer me matar do coração,0
"Quer me matar? É se atrasar em algum compromisso comigo, eu falto morrer! ",0
Essa dor de cabeça vai me matar,0
ESSA MULHER VAI ME MATAR AINDA PQP ,0
"não eh superioridade não, eh minha gastrite mesmo q só falta me matar ",0
n fritei o ovo direito e a gema ficou mole por dentro eu quero me matar eu comi gema mole eu me odeio,0
 a minha falta me matar,0
 quer me matar né ,0
"q vontade de me matar logo, n aguento mais",1
que isso minha playlist só propondo kpop ballad quer me matar,0
 Vou me matar,1
essa mulher vai me matar ,0
minha mae gai me matar pra que q eu fui abrir a boca,0
BILLIE EILISH POR QUE 3 MESESSSS VOCÊ QUER ME MATAR?,0
Será que ela tá querendo me ensinar ou me matar? Rsrs,0
"Aula acabou mais tarde pq minha sala infantil tava levando sermão e EU PERDI A LIVE DA TINA

VOU ME MATAR!!!!!!!!!",0
EU VOU ME MATAR ,1
 Aí vc quer me matar de indecisão mskskssk,0
Vou me matar,1
"Um dia o orgulho que eu sinto de você vai me matar, pela sua capacidade de se reinventar, seus sonhos são tão palpáveis por conta da força de vontade que coloca neles, que todo mundo que te ouve falar consegue enxergar você lá um dia. Eu torço tanto por você, pela sua felicidade,",0
"Ela vai me matar de anciedade
Como amo essa fic ",0
Esse ai vai morrer sozinho se continuar nisso,0
" O universo quer me matar mas n faz um carinho n paga um jantar n manda áudio do filtro labial 
Foda isso",0
MDS meu primo ainda vai me matar do coração ,0
 LDBQORQOHRQOHE ela n chegou a me matar mas ficou me atazanando a partida inteira com a porra da ult dela,0
"Meu padrasto vai me matar de fome. Ele quer comer feijoada e ainda não vou comprar as coisas, não vamos almoçar hoje, vamos jantar apenas",0
vou cometer suicidio egoista,1
tentei me matar mas esqueci que tenho 7 vidas affff q saco,0
OMG EH ALBUM (((( BILLIE VC VAI ME MATAR DO CORAÇAO MULHER,0
MEU DEUS A BILLIE VAI ME MATAR ,0
meu pai vai me matar pelo amor de deus pq eu fui falar aquilo agr a satisfação passou,0
"Daqui a pouco a NaClara vai querer me matar, mas ela que lute  ",0
essa menstruação vai me matar,0
"essa ansiedade ainda vai me matar, senhorr",0
billie vc vai me matar,0
Bossa nova BILLIE EILISH VC VAI ME MATAR MULHER,0
"Óbvio que quando o assunto ressuscita não é bom, aumenta hate e etc, mas pqp, completamente desproporcional esse surto. Tem fã que o coracao não aguenta caralho, vcs querem me matar?!",0
EU APAGUEI O KOGO DEM QUERER VOU ME MATAR,0
 eu quero me MATAR,1
"hoje é meu fim, certeza, a cólica vai me matar ",0
vontade de me matar,1
 Deus me livre ficar sem meu amor  tu ainda vai me matar do coração FDP ,0
minha perna tá tremendo muito meu deus essa billie ainda vai me matar,0
Aulas vão me matar ,0
Me falou pra ser paciente e calmo pq vão querer me matar na unha e cara tá muito certo,0
"O CARA ME CONFUNDIU COM MEU IRMÃO, DEVO ME MATAR?????",0
" minha gata só falta me matar, é pq ela não sabe empunhar uma faca",0
"meu celular pegou fogo, SOCORROOO. minha mãe vai me matar  ",0
gente o moço botou uma película horrive no meu celular vou me matar,0
"tem uma mjna q trabalha cmg q ta tentando me matar desde o início da pandemia

tava com covid nao falou nada
depois o namorado tava com covid ela nao falou nada
agr o irmao q mora com ela tava com covid e advinha??? nao falou nada",0
eu vou me matar de todas as formas que eu encontrar ,1
meus vhope eles sao meu tudo eles ainda vao me matar de amor eu to morrendo de saudade desses dois ,0
eu falo sobre me matar no twitter tem 30 anos eu n aguento mais falar falar falar e n fazer eu n mudo eu to tentando tudo que da pra mudar mas n consigo entao assim qual o sentido disso tudo,1
essa demora ainda vai me matar de ansiedade aaaaaaa,0
eu terminei tear de prata e só tenho uma coisa a dizer: a autora quer me matar de tristeza.,0
eu vou me matar ,1
"Como diria a Manu, se minha intensidade ainda for me matar, eu prefiro ser poesia e ter histórias pra contar",0
"Tô achando meu perfil estranho, quero me matar",0
"agr eu tenho um cartão lindo no nome da minha mãe, esperando ela chegar em casa pra me matar ",0
"Eu quero que Camila fique, estou votando um pouco, agora me matar em votação só quando Juliette tiver.",0
"Jesper é o personagem mais chato e inútil da série
ele aparece em cena eu quero me matar",0
MY FUTURE NO ALBUM VOU ME MATAR FRACASSO JÁ PODE CANCELAR ESSA ERA,0
"    Prende ele oh, ele tentou me matar, sorte que eu desviei ",0
"Fui comprar um kilo de carne de sol e deu 44 conto, pensei que o cara tinha me enrolado e a conceica ia me matar, mas a porra do preço é esse mesmo

44 fuckings reais em um kilo de carne de sol",0
tão tentando me matar no trabalho... ar condicionado gelado do caralho ,0
"Se o ator que fizer o Nikolai for tão carismático e charmoso quanto o Ben e ter tanta química com jessie quanto ele, malina vai estar morto feat enterrado. E então Leigh vai ter que largar seu orgulho e admitir que errou ou vai cometer o mesmo erro duas vezes. ",0
Quer me matar é visualizar e não me responde ,0
 AAAAAA rosinha cuidado pra não me matar do coração ,0
hmm vontade de me matar ,1
 eu tenho depressão e vou me matar em breve,1
Olhando minha nova plataforma de treino e meu deus a Tabatha vai me matar,0
A GENTE VAI TA DE FERIAS MEUS DEUS EU VIU ME MATAR QUE ESSE DIA CHEGUE LOGO ,0
hj to suave só pensei em me matar 228 vezes,1
tomara que eu não tenha vizinhos bolsonaristas que vão tentar me matar depois de me ouvir gritando,0
"vou me matar, quem apoia?",1
"Eu amo o oceano, não ligo se tem bicho esquisito e que poderia me matar eu não consigo não amar o oceano",0
"Pessoa: me encara 
Eu: encaro de volta
Pessoa: continua me encarando 
Eu: fudeu vai me matar crtz",0
NAO GENTE NAO E POSSÍVEL EU VOU ME MATAR ,1
"A Regina pra tinker bell quando caiu da varanda foi tipo eu não tentei me matar, mas se eu tivesse morrido tava mais que ótimo",0
mano eu vou me matar ,1
essa cólica um dia ainda vai me matar,0
"eu não acredito no que eu fiiiz, minha mãe vai me matar",0
" Alguém sabotou o prego que tava segurando o relógio, tentaram me matar tenho certeza",0
a faculdade ainda vai me matar de ódio ou ansiedade,0
" oi, vc tá qrendo me matar é isso?",0
Se um dia a velocidade me matar saiba que morri sorrindo paul Walker,0
Legitimamente engatilhado ao ver isso porque sonhei que tava dirigindo um carro da Nintendo e o Mario tentou me matar cortando a transmissão dos freios ,0
e a pró vida do tik tok que acabou de mandar eu me matar,0
quer me matar eh pedir p ficar em call,0
Essas minhas dores um dia ainda vão me matar véi ,0
BILLIE MINHA FILHA QUER ME MATAR DO CORAÇÃO?????? POIS MATOU. ,0
EU VOU ME MATAR ,1
CARALHO BILLIE VOCE QUER ME MATAR ?????,0
que vontade de me matar serio,1
"Vou encher o cu de trago e fazer loucurada com um bruxo meu, eu e ele sem carteira no carro do meu primo... vou correr o risco de matar alguém ou me matar e depois vou pedir dinheiro pra ajudar na minha cagada. 
Algum amigo pra fechar comigo nessa aventura? ",0
 se isso é estar morto meus amores,0
quanto eu tenho que pagar pra alguém me matar?,1
to vendo o produce 101 e meu deus do céu eu ia me matar se a kahi falasse assim comigo na frente de todo mundo kk,0
 vou me matar,1
Essa tristeza ainda vai me matar,1
 nossa eu vou me matar,1
esse livro vai me matar de vergonha alheia,0
eu te amo billie mas vc vai me matar de ansiedade,0
Esse tipo de tweet no horário do almoço cheio de fome ainda vai me matar um dia ,0
"pai vai me matar, real",0
A porra do meu coração quer me matar ,0
Essa dor no estômago e essa coceira vai me matar,0
"quer me matar é quando terminam de comer e largam o prato em qualquer lugar, q ódio",0
A MINHA TPM VAI ME MATAr,0
perdi metade dos potes aq de casa mamãe vai me matar,0
o gustavo só falta me matar por causa disso ,0
o financeiro da una ainda vai me matar de raiva algum dia ,0
"Junior vai me matar, meu cabo do carregador já tá com mal contato faz nem 1 mês que ele comprou p mim",0
tô mt triste q tu n gosta de mim ó vou até me matar,0
Se minha tpm não me matar minha rinite mata ,0
eu to cansado de viver a vida por viver,1
Minha avó vai me matar do coração ainda,0
